Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),extra,
spotify:track:6IcL4tSfUox3eghBotmvq5,What's Your Pleasure (feat. Daz),Snoop Dogg,What's Your Pleasure (feat. Daz) - Single,1,1,234626,,
spotify:track:3oJqKaDE7lGvWFIBPihvic,Sic Them Youngins On 'Em,Ice Cube,Sic Them Youngins On 'Em,1,1,203320,,
spotify:track:1RXcXkfHRM0mr67t9sNsuT,Narco Corridos,King Lil G,King Enemy,1,3,248013,,
spotify:track:4yu13RUGQzARTQUg5x7iBz,Mob Life,King Lil G,Lost in Smoke,1,3,124133,,
spotify:track:1TRpTgqhOdx8pCifMyVoen,Letter to Dr. Dre (feat. Big Swiisha),"King Lil G, Big Swiisha",Blue Devil Part 2,1,5,182066,,
spotify:track:16V4K7PNi8QjVLcTEJY7Ey,Yo (feat. Redman),"EPMD, Redman",We Mean Business,1,6,212760,,
spotify:track:34noEddgCKzeP7qWxrioVW,Keep Watch,"Wu-Tang Clan, Nathaniel",Keep Watch,1,1,257044,,
spotify:track:0nElzVRcJKKeC1RueSm60W,Left And Right - feat. Method Man And Redman,D'Angelo,Voodoo,1,3,286466,,
spotify:track:3DxD1zTiZSwgyioJtAgfop,Fall Out,Method Man,4:21...The Day After,1,6,204080,,
spotify:track:5yT4S52Z1BcB5dL4E3cI1G,Blackout,"Method Man, Redman",Blackout!,1,2,223306,,
spotify:track:5osCYybCcg7q1fgLN6nOrm,Hold On,50 Cent,Animal Ambition: An Untamed Desire To Win,1,1,226524,,
spotify:track:3m8WNzhfjpo5c5sUmRpVSc,Irregular Heartbeat,"50 Cent, Jadakiss, Kidd Kidd",Animal Ambition: An Untamed Desire To Win,1,7,219788,,
spotify:track:6mPV4NDJmB6oFjep3GbHmh,Chase The Paper,"50 Cent, The Prodigy, Kidd Kidd, Styles P",Animal Ambition: An Untamed Desire To Win,1,11,257462,,
spotify:track:6ohkYDWRTwGuYZNFHNDob8,Smoke,"50 Cent, Trey Songz",Animal Ambition: An Untamed Desire To Win,1,5,230278,,
spotify:track:6R9bdvExOZiLrwmBkXsPGr,Ride Wit Me,"Nelly, City Spud",Country Grammar,1,7,291781,,
spotify:track:7jSkpvjDiOX21ImgHyTAVb,Hold Up,"Murphy Lee, Nelly",Murphy's Law,1,3,261200,,
spotify:track:2QAOy2dymZObgddibNF5U6,Luv Me Baby,"Murphy Lee, Jazze Pha, Sleepy Brown",Murphy's Law,1,5,267866,,
spotify:track:3q93mAJ8v8hUl81MtV88Jm,Relax Your Mind - Main,Loon,Shake Ya Tailfeather,1,3,255533,,
spotify:track:2PlCRj0p4IghuVAB7YDx5y,I'm Dat Wus Dat Poppn,Murphy Lee,I'm Dat Wus Dat Poppn,1,1,198610,,
spotify:track:0UNTBB02C1aB55Fu4H63qd,One Call Away,Chingy,Jackpot,1,9,276800,,
spotify:track:5hF2LnbkpnXCkksMSeWcxZ,Pullin' Me Back,Chingy,Hoodstar,1,8,234133,,
spotify:track:4MMqj7HaLL8BphbBZnlsdq,I Like That,Houston,It's Already Written,1,2,236520,,
spotify:track:5sgj1GEk590u36Ce93QGvF,Clap Back,Ja Rule,Exodus (Ü‰¢Ü‰_Ü€_Ü€_),1,12,304146,,
spotify:track:13r5JSQ9i1ID0ZqMSDbi4s,Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase),"112, The Notorious B.I.G., Mase",Bad Boy's 10th Anniversary- The Hits,1,10,285453,,
spotify:track:2kR09CPFP1E8fpg6WEVwJt,Down A** B**ch,"Ja Rule, Chuck",Pain Is Love (International Version),1,6,331133,,
spotify:track:7rokvsxZ3a6H1g2jkTRbaC,Kill 'Em All,"Ja Rule, JAY Z",Venni Vetti Vecci,1,6,257093,,
spotify:track:1zPBETE6XFfWQZtr5mcFe0,It's Murda,"Ja Rule, JAY Z, DMX",Venni Vetti Vecci,1,13,216173,,
spotify:track:1cq1TLACdctLAyDhH1CqgI,Everytime I Come Around,"50 Cent, Kidd Kidd",Animal Ambition: An Untamed Desire To Win,1,6,190862,,
spotify:track:2nhzFb9s4hpmI96HHFnZFi,Doctor's Advocate,The Game,Doctor's Advocate,1,11,303746,,
spotify:track:2e5Vm6VvdlTzuNcRSikeU6,Welcome To Jamrock,Damian Marley,Welcome to Jamrock,1,3,213200,,
spotify:track:3NnUocBmP4PuEEe1eQkuwE,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge and Avery Storm)","The Notorious B.I.G., Avery Storm, Diddy, Jagged Edge, Nelly","Nasty Girl (feat. Jagged Edge, Nelly & Diddy) [European & Australian Slimline]",1,1,286186,,
spotify:track:5VPuqbBhQwMoHxtsB2zNBS,Bloodsport,Mobb Deep,Hell On Earth (Explicit),1,3,215066,,
spotify:track:3cg7sQPiGdYGARBEPe24Ux,Say Something,Mobb Deep,Say Something,1,1,240880,,
spotify:track:4rNgi3S72MkzACBka4GBuP,Nighttime Vultures,"Mobb Deep, Lex Diamonds",Hell On Earth (Explicit),1,8,267306,,
spotify:track:27AHAtAirQapVldIm4c9ZX,Jump,Kris Kross,Totally Krossed Out,1,2,195106,,
spotify:track:1clsPjKtYtIsnwqMMIV2QT,The Seed (2.0),"The Roots, Cody Chesnutt",Phrenology (UK edition with 1 bonus track),1,8,267920,,
spotify:track:3jJf7wEY4HaLFPVUyGNFMO,The Fire,"The Roots, John Legend",How I Got Over,1,11,221066,,
spotify:track:1ANOv63SRuUpI9w347Mgg7,You Got Me,"The Roots, Erykah Badu",Things Fall Apart (Explicit Version),1,15,259293,,
spotify:track:5VP7MsXygubPeOlQfS51u2,Bang Out,Snoop Dogg,R&G (Rhythm & Gangsta): The Masterpiece [Explicit Version],1,2,185040,,
spotify:track:5Jaju68YS0OV6k3b3WLejP,Switch,Will Smith,Lost And Found (International Version),1,3,196653,,
spotify:track:5eKiIvQWuTf9N9rJQppfxd,Hands On the Wheel,"ScHoolboy Q, A$AP Rocky",Schoolboy Q,1,7,201010,,
spotify:track:311fWdp7RrvN4Fuz7sv6Ea,Collard Greens,"ScHoolboy Q, Kendrick Lamar",Oxymoron (Deluxe),1,3,299960,,
spotify:track:17ifYcHb9RH3ykNfzECqOI,Music And Liquor,Wax And EOM,Liquid Courage,1,13,292893,,
spotify:track:5vWwuFTSoPdyY8rH1mui8W,My 64 (feat. Bun B & Snoop Dogg),"Mike Jones, Bun B, Snoop Dogg",The American Dream,1,2,310800,,
spotify:track:5wOS1IRdaOpQcpA7md8Eyj,Bitch What U Know About,"50 Cent, DJ Whoo Kid",G-Unit Radio 10: 2050 Before The Massacre,1,8,196933,,
spotify:track:1jqARIDOovT45LDzxAQ6RA,Still Tippin' (feat. Slim Thug and Paul Wall),"Mike Jones, Paul Wall, Slim Thug",The American Dream,1,5,271053,,
spotify:track:7LzypaVMpCqxIXEEMRF9rt,Hip Hop Police - Main,"Chamillionaire, Slick Rick",Hip Hop Police,1,1,251933,,
spotify:track:4Kb9I08coVajlgnckyvV3Y,"The Gutter Shit - Feat. Jayo Felony, Gangsta And Squeak Ru",Ice Cube,War & Peace Vol. 2 (The Peace Disc),1,4,269640,,
spotify:track:247ihV1zRE1XFVzCUxFAoS,Street Education,"Method Man, Street Life",Wu-Box - The Cream Of The Clan,1,15,178333,,
spotify:track:43EGTBXwFfStxyWZFA394g,Letter 2 My Unborn,2Pac,Letter 2 My Unborn,1,1,240000,,
spotify:track:4Ru0RZlH5qt1eU9wc1GbQS,Real Niggaz,Mobb Deep,Amerikaz Nightmare,1,7,279400,,
spotify:track:1zxhu90zb40nkPbeuGhPGB,You Ain't Gotta Lie (Ta Kick It) - Feat. Chris Rock,Ice Cube,War & Peace Vol. 2 (The Peace Disc),1,3,246266,,
spotify:track:3tQGaTTgTasgpVyw2siepq,Roll All Day,Ice Cube,War & Peace Vol. 2 (The Peace Disc),1,12,196000,,
spotify:track:32T1z9evLssghrZR1qO1Ft,Show Me The Way (feat. Aloe Blacc),"Dilated Peoples, Aloe Blacc",Show Me The Way (feat. Aloe Blacc),1,1,248160,,
spotify:track:3cWK4wkVasqw4SBvH2JAG8,Tipsy - Club Mix,J-Kwon,This Is The End: Original Motion Picture Soundtrack,1,3,245613,,
spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,m.A.A.d city,"Kendrick Lamar, MC Eiht","good kid, m.A.A.d city (Deluxe)",1,8,350120,,
spotify:track:0wXlHUm8B9zE4o5O8pL8w8,Pushing It,"The Game, Robin Thicke",America's Most Wanted 2,1,1,259030,,
spotify:track:5rIq9qIH2NERKuolO6CNEz,Equality,Afu-Ra,Body Of The Life Force,1,15,277320,,
spotify:track:56kt3mQudVDk3V40DrkIHm,"Win Some, Lose Some","Method Man, Rik'y Waters",Wu-Box - The Cream Of The Clan,1,8,221786,,
spotify:track:1LE3Zfkk4BK64dJ2QvrTsW,I Got The Power (feat. The Lox),"Diddy, The Lox",No Way Out,1,13,245333,,
spotify:track:2mVfkcz5TpqnUDsU2HWFMk,Homicide,Tony Yayo,Thoughts Of A Predicate Felon,1,2,218146,,
spotify:track:5nRCvkZU9B3sB2WyKx8hy0,Live By The Gun,Tony Yayo,Thoughts Of A Predicate Felon,1,17,176946,,
spotify:track:0KDT7ESrTiUE3ovBBZB3ac,Roll On Em,DJ Crazy Toones,CT Experience,1,3,288706,,
spotify:track:1XIdJLdBDZJKGxDP8RYsQ2,Curious,"Tony Yayo, Joe",Thoughts Of A Predicate Felon,1,10,203453,,
spotify:track:4kfuiBy33UgQkmJLqnhzCv,Pimpin,Tony Yayo,Thoughts Of A Predicate Felon,1,9,186240,,
spotify:track:1SA5Cl37HQjO12ax2CuDwm,Niggas Bleed,Tony Yayo,Public Enemies,1,2,133613,,
spotify:track:3Pf26Syj4GIlMV6bxcFuHa,The Way Life Used To Be,Snoop Dogg,Doggumentary,1,2,223893,,
spotify:track:3F08yhYHW76V3DA2LLdzXd,My Own Way - feat. Mr. Porter,"Snoop Dogg, Mr. Porter",Doggumentary,1,3,185466,,
spotify:track:2mSJc5aJrmZbLZO4Zhy9U4,I Don't Need No Bitch - feat. Devin The Dude And Kobe Honeycutt,"Snoop Dogg, Kobe James, Devin The Dude",Doggumentary,1,7,239346,,
spotify:track:2eJKBrgxZpfp2Ss3HCE0MM,This Weed Iz Mine - feat. Wiz Khalifa,"Snoop Dogg, Wiz Khalifa",Doggumentary,1,13,223253,,
spotify:track:37xmYCdS1pNz8TRFoaKvrR,Smoke the Weed,"Snoop Lion, Collie Buddz",Reincarnated (Deluxe Version),1,8,208960,,
spotify:track:3hF4AjvYEmJ7mAT3MFd2Dt,Two Killaz,Xzibit & Big Hutch,American Gangstaz,1,2,226240,,
spotify:track:2OvaJYEAhWt8Jrz1Gon3Ks,Real Niggas,"Junior M.a.f.i.a. feat. The Notorious B.I.G., Puff Daddy & Lil' Kim",American Gangstaz,1,6,266786,,
spotify:track:3V6GGKG3U2wCmOVD599ArU,"Beamer, Benz, or Bentley (ShadyMegaMix) [feat. Slaughterhouse]",Royce Da 5'9," Slaughterhouse""",The Bar Exam 3 (No DJ Version),1,11,,
spotify:track:3wRCGf5jaSdidPUgQRshp3,Dirt,"Mobb Deep, Ghostface Killah",Dirt,1,1,245520,,
spotify:track:3DKv4RT5AMP1dz0NsW8pB4,Heaven Or Hell (feat. Jadakiss),"Meek Mill, Rick Ross, Wale, Jadakiss",Maybach All Star,1,3,318993,,
spotify:track:7DLHcfrCEwsykOXhrdn108,Defeat,Afu-Ra,Body Of The Life Force,1,3,204013,,
spotify:track:2NGzM9eNO1DrIOxAiltYeu,70 Bars,Lloyd Banks,Ultimate Hip Hop: Lloyd Banks,1,1,179800,,
spotify:track:2I7ztEUsDHzFd5oy0Shd6T,Lamborghini Lloyd,Lloyd Banks,Ultimate Hip Hop: Lloyd Banks,1,5,135280,,
spotify:track:2cXtOLZdShvUm64jFMcLR5,Been Around The World,Lloyd Banks,Ultimate Hip Hop: Lloyd Banks,1,11,160000,,
spotify:track:1q7Ot8I5gUzUEddKyAlKR5,1 Shot Deal,Lloyd Banks,Ultimate Hip Hop: Lloyd Banks,1,12,111133,,
spotify:track:2fRgmCoKgQ1MMxHPJ1tTkN,Killas Them,Lloyd Banks,Ultimate Hip Hop: Lloyd Banks,1,16,237440,,
spotify:track:45f8NLNAthLQqji8lRVuOV,Hopeless Boy (feat. David Ortiz),"King Lil G, David Ortiz",Ak47boyz,1,1,193786,,
spotify:track:0snDRsjNRMJhm7SVja8l6J,MC's Act Like They Don't Know,KRS-One,KRS-One,1,3,295933,,
spotify:track:1QAMwydtMOrufHXsUZlqK6,9mm Goes Bang,Boogie Down Productions,South Bronx Teachings: A Collection,1,3,260800,,
spotify:track:0vLZ0G0VCz2BKpdyCPAaQj,Late Nite,"Daz Dillinger, WC",West Coast Gangsta Sh*t,1,5,272186,,
spotify:track:1U5qqEm2St0V1TfCYvmdu4,Thug Muzik,Mobb Deep,Murda Muzik,1,14,274906,,
spotify:track:0ZYEYpiAFTHrIsmuwMpuga,Locked Up,Akon,Trouble Deluxe Edition (International Version),1,1,235066,,
spotify:track:2wNr3oWIrv4ww3McHfqlyI,Come Up,G-Unit,Come Up,1,1,216627,,
spotify:track:4iEQnOoWivOB1d3s340Smk,I Don't Fuck With You,G-Unit,The Beauty Of Independence,1,2,202674,,
spotify:track:4H0dBxR0oAj3SWItssU4JN,Digital Scale,G-Unit,The Beauty Of Independence,1,3,254539,,
spotify:track:3bOvVAhnHDXrj2ZN4l22sa,I Like The Way She Do It,"G-Unit, Young Buck",I Like The Way She Do It,1,1,235213,,
spotify:track:7Kz04UoIghl4YMCfO1jLUX,Chase Da Cat,G-Unit,T.O.S. (Terminate On Sight),1,17,222106,,
spotify:track:6Ol31pmOMWOJ3h5bHYHsJG,Dipp Wit Me,"Tha Dogg Pound, RBX",Dillinger & Young Gotti (Digitally Remastered),1,2,276800,,
spotify:track:1ME2ecajmaT7fhomaHol04,We Livin Gangsta Like,"Tha Dogg Pound, Xzibit",Dillinger & Young Gotti (Digitally Remastered),1,3,260306,,
spotify:track:7895wGzT3imgDrtydBr47S,Out to Get Me (feat. RC & PJ The Gator),King Lil G,King Enemy,1,4,172013,,
spotify:track:4KPU35zgDJa8cOSpFdcnXi,Can't Relate,King Lil G,Ak47boyz,1,3,170066,,
spotify:track:5Wd3T3UOMokEdbzlvEaxPL,Make You Mine (feat. Carolyn Rodriguez),"King Lil G, Carolyn Rodriguez",Ak47boyz,1,13,220626,,
spotify:track:5oTzlrZ8WTDIHeTsz4Jw3z,Ak47,King Lil G,Ak47boyz,1,2,227986,,
spotify:track:7sSCRcgmqKUmqhCV8FIOgi,Real Life,King Lil G,Blue Devil Part 2,1,8,301680,,
spotify:track:2Ivni2ecR7dzUuaoiCao1G,Directors,Dilated Peoples,Directors Of Photography,1,2,211600,,
spotify:track:0BEEASlZ9ZCLYA4NBtPor8,Road To Zion,"Damian Marley, Nas",Welcome to Jamrock,1,11,317333,,
spotify:track:7w97KFJwa6NdUsAEaQNjmD,Just To Get A Rep,Gang Starr,Full Clip: A Decade Of Gang Starr,1,15,187663,,
spotify:track:2mLjLAlChZXZpIZfyPF8Le,Code Of The Streets,Gang Starr,Hard To Earn,1,3,209333,,
spotify:track:50aYYSNIEfwUjCvjDgkrQe,Fiesta - Remix,"R. Kelly, JAY Z, Boo, Gotti",The R. In R&B Collection: Volume 1,1,11,241400,,
spotify:track:67SnNGW8kH366XFFk7NmBj,Ditty Dum Ditty Doo (feat. Snoop Dogg & Tha Eastzidaz),"Nate Dogg, Snoop Dogg, Tha Eastsidaz",Music And Me,1,12,267600,,
spotify:track:0TuDQrLBt0YQ7lZR0k0622,Get Up,"Bow Wow, Fundisha",Doggy Bag,1,2,239800,,
spotify:track:1DyuWFjLlMoJpcGjFdPoMJ,Basketball,"Bow Wow, Jermaine Dupri, Fabolous, Fundisha",Music From The Motion Picture Like Mike,1,1,198373,,
spotify:track:3TDeBhRvf648yt8YiKxmsa,What It Is,"Busta Rhymes, Kelis",Genesis,1,16,218906,,
spotify:track:5eBiu4dBoOnzfhtnRC5OCi,Get Away (The Spirit of Wu-Tang),De La Soul,Get Away (The Spirit of Wu-Tang),1,1,178752,,
spotify:track:4wDIkAhzRRivB4iwN6KPVD,Hood Mentality,Ice Cube,Raw Footage,1,5,311146,,
spotify:track:2gdZGkHA8WacPqb39MMuSs,Get Use To It,Ice Cube,Raw Footage,1,13,265106,,
spotify:track:0SNeQWVJQYpdLawJV91nGa,Gang Of Marijuana (feat. Mac Lucci),"James Wade, Snoop Dogg",Gang Of Marijuana (feat. Mac Lucci) - Single,1,1,294691,,
spotify:track:06gSGOQ8Vr4T3Qc5PtN0Aa,"That's My Work (feat. Tha Dogg Pound, Soopafly)",Snoop Dogg,That's My Work (feat. Tha Dogg Pound & Soopafly) - Single,1,1,298666,,
spotify:track:0ExFdoDL13x7pVSIzgVtzn,"Never Come Down (feat. Smokey Lane, Chase Los Angeles, QuicTaMac)","James Wade, Snoop Dogg","Never Come Down (feat. Smokey Lane, Chase Los Angeles & QuicTaMac) - Single",1,1,229449,,
spotify:track:1y65NglNs2RZWiZM26FABd,1st & 10 (Featuring Infamous 2-0 & Fate Wilson),"Ludacris, Infamous 2-0, Fate Wilson",Back For The First Time,1,3,223146,,
spotify:track:6iajHa34cSiD5s42Cq9miJ,Peaches & Cream (feat. P. Diddy),"112, Diddy",R&B Hits,1,2,225946,,
spotify:track:06ZTPzLyb9PnMj9I16X8aQ,Love Kills (feat. Krypto),"King Lil G, Krypto",Ak47boyz,1,11,225200,,
spotify:track:5Lp01qQLbFM2XI3L2IoqFX,Hustler,Blac Haze,The Legendary Henry Stone Presents: Blac Haze,1,3,264720,,
spotify:track:5913UJdK8ET5Z0qUGRtgv4,World Full Of Killaz,Blac Haze,The Legendary Henry Stone Presents: Blac Haze,1,13,284080,,
spotify:track:3NG0geuFwCSj8FbCiP8MHW,Street Talkin',"Slick Rick, OutKast",The Art Of Storytelling,1,3,221200,,
spotify:track:4GObPumVs26KnqVXHA6ccr,Love Vs. Hate,Brand Nubian,20 RAP GEMS,1,17,271946,,
spotify:track:0dNiLb9FEHrRK7VFDJctiR,Ain't No Half-Steppin',Big Daddy Kane,Long Live The Kane,1,6,319906,,
spotify:track:7ktOcCYTypSCkMoYppOyTe,Step In The Arena,Gang Starr,Step In The Arena,1,2,217360,,
spotify:track:19JUKimeLAspEwJ2SvH7Jk,Boom,"Royce Da 5'9"",Rock City""",1,11,236413,spotify:user:1152696204,,
spotify:track:4oXNFxCtIpF6yLy79SF1IQ,Lazy !!!,Freddie Foxxx,Konexion,1,13,271546,,
spotify:track:1fSLGWWiaB3R1lf3v8aiJC,Once Again,"Oddisee, Kev Brown, Freddie Foxxx",Foot In the Door (Mixed by DJ Jazzy Jeff),1,34,192520,,
spotify:track:7uea3TxLE35Yh2bNWiFX3U,Will U Be There - Havoc,Queensbridge Finest,The Return Of Qb...,1,1,220760,,
spotify:track:5lAtAnU7d7in4cEYSxThfu,Take That,"Da Beatminerz, Flipmode Squad, Vinia Mojica",Brace 4 Impak (Explicit Version),1,9,222760,,
spotify:track:3C7EXQ8hXdtNoDuOKx9Osw,Shut Da Fuck Up,"Da Beatminerz, Apani Emcee, What What",Brace 4 Impak (Explicit Version),1,13,294506,,
spotify:track:5T33erVySm21wzTNBOkLDh,The Nod Factor,Mad Skillz,From Where???,1,3,238106,,
spotify:track:4OhWI78haDXWlTteHk0jkd,Skillz In '95,Mad Skillz,Only for the Real Dj: A Premier Selection of Hip Hop Inspired by the Boom Bap Sound - Volume 3,1,4,249253,,
spotify:track:0Tb4UoinbuFdSqx1sxQayk,It's Goin' Down,Mad Skillz,From Where???,1,2,242760,,
spotify:track:3TTcFDSWySznGQc0n4Glg0,Remind My Soul,Akrobatik,Balance,1,5,240666,,
spotify:track:4NVNapccSX7E5JLiW0uQEy,Pound Cake / Paris Morton Music 2,"Drake, JAY Z",Nothing Was The Same,1,13,432853,,
spotify:track:0f4QXQYzy5ocaeIO6DoxrD,Cash Still Rules / Scary Hours (Still Don't Nothing Move but the Money),Wu-Tang Clan,Wu-Tang Forever (Explicit),1,4,181600,,
spotify:track:5GQxgG5zzrBCR5gVRxLEIZ,Rock City,"Royce Da 5'9"",Rock City""",1,2,253386,spotify:user:1152696204,,
spotify:track:1SMth7y5WBi43zW0M8frfV,Baby Girl,"Boo And Gotti, TQ",Perfect Timing,1,10,257720,,
spotify:track:5DogI2FAzQEuqqIyfMOzJt,Dear Ghetto,"Boo And Gotti, R. Kelly",Perfect Timing,1,6,244920,,
spotify:track:03KZyPNIuUxyq6EAztixpR,Ain't It Man - Main,"Boo And Gotti, Lil Wayne",Perfect Timing,1,5,250640,,
spotify:track:2YxDOlrMhmf6KzYbdHK4j3,Wu Block,"Wu-Tang Clan, D-Block",Wu-Block,1,1,232747,,
spotify:track:4XoP1AkbOurU9CeZ2rMEz2,F**kin' Problems,"A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",LONG.LIVE.A$AP (Deluxe Version),1,7,233786,,
spotify:track:58Rdkjeg3fLb3yQL5UHN5z,Nostalgia,"Marco Polo, Masta Ace",Port Authority,1,5,290200,,
spotify:track:1VNsT9h9nNvQZZ1yRkp02E,Fame For President (feat. Lil Fame of M.O.P.),Marco Polo,Newport Authority 2,1,2,179288,,
spotify:track:4TbJko9FOE98OxXdnWMjAs,G.U.R.U. (feat. Talib Kweli & DJ Premier),Marco Polo,G.U.R.U. (feat. Talib Kweli & DJ Premier),1,1,268164,,
spotify:track:0eHAhkHaWaP3D2JIcaS6Fq,Marquee,"Marco Polo, O.C.",Port Authority,1,3,255373,,
spotify:track:6U0kSGgWSuFOG4rxjwVMuD,9x Outta 10,"Aire Tite, C-Bo, Young Bleed",9x Outta 10,1,1,200160,,
spotify:track:04IjVJzwhNPVQhUVw9IB5h,187 (feat. WC),"C-Bo, WC",Orca,1,2,259706,,
spotify:track:2sMddLoJ38Yfe80tnlFhf1,Brooklin Go Hard - Dirty,Various Artists,Hood Muzic Vol I,1,10,163134,,
spotify:track:3VaP5nF2gVXPL9mqlSIxen,Down Bottom,"Ruff Ryders, Drag-On, Juvenile",Ryde Or Die Volume One,1,2,295826,,
spotify:track:2ZGPpbBm66eXFG69vJUYF7,Ryde Or Die - Album Version (Explicit ),"Ruff Ryders, The Lox, DMX, Drag-On, Eve",Ryde Or Die Volume One,1,1,241640,,
spotify:track:01YGmszYuYM81hYrXNBZyT,I'll Be There For You/You're All I Need To Get By,"Method Man, Mary J. Blige",Tical,1,14,309226,,
spotify:track:5nOnZkcYjPG3COIxLRBeH9,Naturally Born (Prod. By Ayatollah),"Kool G Rap, Big Noyd, Large Professor",Naturally Born,1,1,264537,,
spotify:track:69gRFGOWY9OMpFJgFol1u0,,", , , ",,1,6,282706,,
spotify:track:6lrRIfQDcikJ5y5DtyZPuJ,Can't Let You Go (feat. Mike Shorey & Lil' Mo),"Fabolous, Mike Shorey, Lil' Mo",Street Dreams (Bonus Track Version),1,5,223973,,
spotify:track:1nCCtn7X9gCC5JNZukkmK9,Just Clownin',WC,The Shadiest One,1,7,239466,,
spotify:track:4NoOYzMehjKPi2tUnjsiWu,Blow It Out,Ludacris,Chicken - N - Beer,1,2,245066,,
spotify:track:6NjXLhejj5dVjTyeU8SbVM,What I'm Here 4,Gang Starr,Moment Of Truth,1,12,165240,,
spotify:track:18RzOVoUefUG47NviEiX8A,Skills,Gang Starr,The Ownerz,1,6,200933,,
spotify:track:1AMpDHq0SbTGjyPXj6o2vk,Lay You Down,G-Unit,Beg For Mercy (Explicit Version),1,16,243040,,
spotify:track:458i5tpC44xaXFY2aicxMQ,Keep It Gangsta - Remix,Kool Savas,Die besten Tage sind gezí_hlt,1,8,265746,,
spotify:track:0sk2jFKnPl5dS5fXpQ4xAp,Curtis 187 - Album Version (Edited),50 Cent,Curtis,1,16,237520,,
spotify:track:53aUYPTwJe6YrbSs8lQCEF,Buck Em Down,Black Moon,Enta da Stage,1,5,279106,,
spotify:track:6wfXkZ0m07C2rdCIOIUHO8,Connected For Life,"Mack 10, Ice Cube, WC, Butch Cassidy",Bang Or Ball,1,5,263826,,
spotify:track:2C3cRmDXnOs50BSsZ6zTl4,Any Girl,"Lloyd Banks, Lloyd",H.F.M. 2 (Explicit Version),1,11,211466,,
spotify:track:1uwFRY2oDJ0Mhjg2ukLHtX,Recognize,The Lox,We Are The Streets,1,9,253306,,
spotify:track:6ODutEtbzY0nhV4Ahnk18J,Wild Out,The Lox,We Are The Streets,1,7,327640,,
spotify:track:5eDXIqCKZd9OneYg3Det1a,Blood Pressure,The Lox,We Are The Streets,1,8,225094,,
spotify:track:6IdK1E8oLtVNdPPH9Np6he,Hey Luv (Anything) - Unedited Version,"Mobb Deep, 112",Infamy,1,8,242093,,
spotify:track:2xQU1UIC6bQEG6AJur3vKj,Breakin' Old Habits (feat. T.I. and Slim Thug),"The Notorious B.I.G., Slim Thug, T.I.",Duets: The Final Chapter,1,15,276586,,
spotify:track:5cWvvagtENe3lGXS2VK0po,Windows Down (feat. Drummer Boy),"King Lil G, Drummer Boy",Ak47boyz,1,4,210000,,
spotify:track:4SVLlDIeY6w5axpMVhy0qH,Magic Stick - Edited,Lil' Kim,La Bella Mafia,1,12,334413,,
spotify:track:0uBzoj8aF5jpKFFRkhJuZA,Machine Gun Funk,The Notorious B.I.G.,Ready To Die,1,4,256200,,
spotify:track:5sP4QKsJ3N8PIb17xDGBaX,Last Day,"The Notorious B.I.G., The Lox",Life After Death (Explicit Version),1,6,257369,,
spotify:track:7kgsCXovBYFMmb9eBMbWvn,Come On (feat. Sadat X),"The Notorious B.I.G., Sadat X",Born Again,1,10,277619,,
spotify:track:3wAcBX8U5ywKYIY1DCXxav,"Let Me Get Down (feat. G-Dep, Craig Mack & Missy Misdemeanor"" Elliott)""","The Notorious B.I.G., G. Dep, Craig Mack, Missy Elliott",Born Again,1,12,273240,,
spotify:track:1QTeMDnelf4xkKY5ONSnda,The City,"The Game, Kendrick Lamar",The R.E.D. Album,1,2,341453,,
spotify:track:6v4QA1nmQYSvavfNbNQbNq,Maybe We Crazy,50 Cent,Ultimate Hip Hop: 50 Cent,1,14,210586,,
spotify:track:0s6AabvGpnRaG2g3d71t2q,Wat Da Hook Gon Be - Dirty,"Murphy Lee, Jermaine Dupri",Murphy's Law,1,9,224666,,
spotify:track:3e9KHYgTDIbVTez3IFZZl2,Bad Intentions,"Dr. Dre, Knoc-Turn'al",The Wash (Original Motion Picture Soundtrack),1,5,182240,,
spotify:track:6n1zJS81uTMFgsUzYimJBT,Let's Get It,The Lox,The Trinity 2nd Sermon - EP,1,1,239322,,
spotify:track:0UNr3Bt7WZkwwMnhEHDFSN,Waist Deep,"Big Tone, San Quinn, Mr. Kee, Ellah",Sav It Out Vol. 5,1,10,259880,,
spotify:track:7cOwL0DFdU9uBhB3aKwntW,Hell Yeah,"San Quinn, Allen Anthony, E-A-SKI",The Rock: Pressure Makes Diamonds (Collector's Edition),1,2,226479,,
spotify:track:6js4GbrJjNU0Kp5ipDQ9vc,G Code,Geto Boys,The Foundation,1,8,252613,,
spotify:track:63BokRfXSQhEU6Qi2dSJpZ,Mind Playing Tricks on Me,Geto Boys,We Can't Be Stopped,1,6,308733,,
spotify:track:62H8Y0sYLt1BFC4TBYStwu,Taking You off Here,Mobb Deep,The Infamous Mobb Deep (Super Deluxe),1,1,203906,,
spotify:track:30FJ22jGcxm2hn1r7zOXS5,Get Down,"Mobb Deep, Snoop Dogg",The Infamous Mobb Deep (Super Deluxe),1,3,264213,,
spotify:track:741aIWzJPsfq8zmBJ0vEjY,All a Dream,"Mobb Deep, The Lox",The Infamous Mobb Deep (Super Deluxe),1,6,306933,,
