•ÈÀ•ÈÀSpotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:4129VnB82LrGkZBDsrijKd,Alive - Hardwell Remix,"Krewella, Hardwell",Alive (Hardwell Remix),1,1,352760,spotify:user:plopous,2013-05-21T23:20:31Z
spotify:track:2eGxoza48lVK6jtmQ0g1yR,I Could Be The One [Avicii vs Nicky Romero] - Nicktim - Radio Edit,"Avicii, Nicky Romero",I Could Be The One [Avicii vs Nicky Romero],1,1,208316,spotify:user:plopous,2013-01-22T14:56:58Z
spotify:track:2w2GduKshRATrsoGJ3MZuc,Here We Go,Hard Rock Sofa,Until Now,1,2,361918,,2012-12-07T13:46:07Z
spotify:track:13QMXssf7oFf5LXyVN6pAd,Breaking Up [feat. Amanda Wilson] - Junxterjack Remix,"Chuckie & Promise Land, Amanda Wilson, Bartosz Brenes, Tony Romera",Breaking Up (feat. Amanda Wilson) [Remixes],1,4,335842,spotify:user:plopous,2013-01-18T19:24:12Z
spotify:track:3ZBkC8FP3cAbu5HmMm1B1Q,Stay The Night - Featuring Hayley Williams Of Paramore / Henry Fong Remix,"Zedd, Hayley Williams, Henry Fong",Stay The Night (Remixes Featuring Hayley Williams Of Paramore),1,5,248533,spotify:user:plopous,2013-11-06T20:52:58Z
spotify:track:37sgdB3dJlTTBwaNOv59NK,The Crowd,GTA,The Crowd,1,1,300375,spotify:user:plopous,2013-10-24T15:55:49Z
spotify:track:7sCIdsYQ8Nxoj6TjB1Eb7P,Toulouse - Original Mix,Nicky Romero,Toulouse,1,1,365625,,2012-09-22T16:00:18Z
spotify:track:0mnFbD6KPDtt8L5LDIEB7q,Stars Come Out (Tim Mason Remix),Zedd,"Dim Mak Greatest Hits of 2012, Vol. 2",1,5,349013,spotify:user:plopous,2013-02-18T13:59:22Z
spotify:track:4aBDS6611oBs5LBiVMuQmh,Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit,"Lana Del Rey, Cedric Gervais, Carlos Cid",Young And Beautiful [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix Radio Edit),1,1,227114,spotify:user:plopous,2013-11-02T17:14:31Z
spotify:track:0CHedWjXAJXJFIwUKgkqDg,Years - Vocal Extended Mix,"Alesso, Matthew Koma",Years,1,3,277506,spotify:user:plopous,2013-02-12T21:02:48Z
spotify:track:2dxvBf1Z3sNdPesy1VOvQU,Channel 42,deadmau5 + Wolfgang Gartner,> album title goes here <,1,2,290669,,2012-10-09T16:40:06Z
spotify:track:6KiNrtfTStBKNhS7SG7J21,Party Animals (feat. Nina Sky),"AC Slater, Nina Sky",Party Animals,1,3,250400,,2012-11-07T14:36:14Z
spotify:track:40KQsTbiiRy8aV4TZbkBYh,Burning - Ivan Gough & Feenixpawl Remix,Adrian Lux feat. Dante,Burning,1,3,382265,spotify:user:plopous,2013-01-08T16:49:37Z
spotify:track:1EpRveTPmamXbxVZIDgCvU,Fire - R3hab's Bigroom Remix,Adrian Lux (feat. Lune),Electric Daisy Carnival Vol. 3 (Mixed by R3hab),1,1,337000,spotify:user:plopous,2013-01-11T20:01:42Z
spotify:track:2npTwPNxitJS4j6jQxrH8V,Can't Stop Me (feat. Shermanology) - Club Mix-No Rap,"Afrojack, Shermanology",Can't Stop Me (feat. Shermanology),1,4,380786,spotify:user:plopous,2013-01-25T18:43:31Z
spotify:track:7cJrKnY92wNRHUoxPXbJch,Sunrise (Won't Get Lost) - Tommy Trash Version,"The Aston Shuffle, Tommy Trash",Sunrise (Won't Get Lost),1,1,363307,spotify:user:plopous,2013-01-13T04:54:25Z
spotify:track:5YfCQBDg2pNXIa9zCa4BAm,Alive - Basto Remix [feat. The Good Natured],Adrian Lux,Alive (feat. The Good Natured),1,2,372958,spotify:user:plopous,2013-01-15T13:18:56Z
spotify:track:4IaWrjgRBfc3dz8yqmcpyA,Bangduck - Moguai Remix,Afrojack,Bangduck (Moguai Remix),1,1,472990,,2012-10-22T16:10:19Z
spotify:track:5Sey3HgGa6KB46mlOyCClZ,Calling (Lose My Mind) - Radio Edit,"Sebastian Ingrosso, Alesso, Ryan Tedder",Calling (Lose My Mind),1,1,205440,,2012-10-09T16:49:03Z
spotify:track:4naD3Z46JeARWoMA2Sj2Gc,Slevel (DJ Ehkir Edit),DJ Ehkir,"Sex, Drugs, and Dubstep",1,1,322534,,2012-10-23T13:58:22Z
spotify:track:7JAA2a3grqTFSMUy2cNV9c,H8RS - Original Mix,"An21, Steve Angello, Max Vangeli",H8RS,1,1,288750,spotify:user:plopous,2013-01-24T17:17:14Z
spotify:track:2pwKuWR6PBtvxf38pb7Fov,Trio,"Arty, Matisse & Sadko",Trio,1,1,341250,spotify:user:plopous,2013-01-22T15:01:51Z
spotify:track:6LXAbfmoSXubDpsOYjwJra,Silenced By The Night - Alesso Remix,"Keane, Alesso",Silenced By The Night (Alesso Remix),1,1,373124,,2012-12-08T15:26:05Z
spotify:track:3ArdHcNsmmEjWQfRyXOxac,End Of Pretend,"Black Cards, Matthew Koma",Use Your Disillusion,1,2,300346,,2012-10-01T20:14:04Z
spotify:track:3jgKfKwKsBnPfCapmKlvrM,Cry (Just a Little) - Original Mix,Bingo Players,Cry (Just A Little),1,1,378282,,2012-05-03T17:35:04Z
spotify:track:5BAsu5rqza00870P0jerpU,Lies - Otto Knows Remix,"BURNS, Otto Knows",Lies,1,4,379386,spotify:user:plopous,2012-12-22T18:17:31Z
spotify:track:4vyEY2Nd22H4ErNjSv2qzq,Feel So Close - Nero Remix,Calvin Harris,Feel So Close,1,3,284813,,2012-03-09T06:10:50Z
spotify:track:2yddWWoJuv3u7h2S1PqYUj,Bounce - R3hab Remix - feat. Kelis,Calvin Harris,Electric Daisy Carnival Vol. 3 (Mixed by R3hab),1,3,225000,,2012-09-10T14:57:15Z
spotify:track:4l7kAHHvBoCGVCufaY0Ydy,Sweet Nothing,"Calvin Harris, Florence Welch",Sweet Nothing,1,1,213973,,2012-10-24T13:46:15Z
spotify:track:23pMAEE6Fl5W6nETFT0tmS,Iron,"Calvin Harris, Nicky Romero",18 Months,1,7,219653,,2012-10-31T04:00:04Z
spotify:track:2om5PDPVvZTsxE3Jvv0REJ,Make Some Noise - Original Mix,"Chuckie, Junxterjack",Make Some Noise,1,1,285942,,2012-11-19T23:56:54Z
spotify:track:05SBRd4fXgn8FX7bf8BCAE,I Need Your Love,"Calvin Harris, Ellie Goulding",18 Months,1,8,234506,,2012-12-06T22:15:13Z
spotify:track:3G6iiTMRpqvhriYWWEHARN,Hitz - Dillon Francis Remix,"Chase & Status, Tinie Tempah",No More Idols (Deluxe),1,23,257142,,2012-04-05T14:22:25Z
spotify:track:0rWTYEIW5Q95TCq4gwtTYo,Black Thong - Radio Edit,"Chris Lake, Michael Woods",Black Thong,1,1,209539,spotify:user:plopous,2013-01-16T20:07:39Z
spotify:track:3CQUlc8BfhMIGKbcKU9UBn,Who Is Ready To Jump - Dillon Francis Remix,Chuckie,Who Is Ready To Jump (Remixes),1,2,257142,,2012-05-29T13:40:27Z
spotify:track:5TI8nBqzx2yYICqntR7GMZ,Feed the Dada - Radio Edit,Dada Life,Feed the Dada,1,1,183750,,2012-09-05T15:06:04Z
spotify:track:6gDAYjiH3pYyD91SWsxViF,Every Chance We Get We Run (feat. Tegan & Sara) - feat. Tegan & Sara,"David Guetta, Tegan and Sara",Nothing But the Beat 2.0,1,18,240000,,2012-09-12T14:13:38Z
spotify:track:1fI5yYMJEYkAHI5YRdnikY,Titanium (feat. Sia) [Alesso Remix],"David Guetta, Sia, Alesso",Titanium (feat. Sia),1,2,403809,,2012-12-08T15:26:19Z
spotify:track:6FxRCCcPgWMSVygQaDh4WY,Sofi Needs A Ladder,deadmau5,4x4=12,1,2,401621,,2011-07-15T13:33:59Z
spotify:track:5rQGfeWWov8L7YnPCJMWiz,A City In Florida,deadmau5,4x4=12,1,3,340261,,2011-07-15T13:34:14Z
spotify:track:4GHuiQDrQwu8QNTRA3hiSB,There might be coffee,deadmau5,> album title goes here <,1,7,422857,,2012-10-09T16:40:20Z
spotify:track:2gx8JKmE4ewuuZNaryT9N3,Hey Baby - Original Mix,"deadmau5, Melleefresh",Melleefresh vs deadmau5 At Play,1,2,429493,,2012-01-28T05:29:35Z
spotify:track:64TJ3w7BUBTKZQrIEMJGUK,Afterhours - Original Mix,"deadmau5, Melleefresh",deadmau5 at Play,1,10,367504,,2012-03-10T16:41:19Z
spotify:track:2FlrGCybbrikGQDdVwof5a,Now Hear This,Dillon Francis,"Something, Something, Awesome.",1,2,227142,,2012-03-14T01:51:25Z
spotify:track:1g3N5uE9VqYz0iHwjqdv0t,Falling Up,Dillon Francis,"Something, Something, Awesome.",1,1,244285,,2012-03-14T01:51:25Z
spotify:track:3ic1E34WS95wFcJtF62kCD,Dill the Noise,Dillon Francis and Kill The Noise,"Something, Something, Awesome.",1,3,295714,,2012-03-14T01:51:25Z
spotify:track:7FwsJLYnRNboaN7suQQePz,I.D.G.A.F.O.S.,Dillon Francis,I.D.G.A.F.O.S.,1,1,248727,,2012-03-14T01:51:29Z
spotify:track:441AIPEvXRnYWB7bgZntcn,The Way We See The World - Tomorrowland Anthem Afrojack Vocal Edit,"Dimitri Vegas & Like Mike, Afrojack, NERVO",Ultra Ibiza Closing Party,1,11,413457,,2012-05-03T17:30:29Z
spotify:track:5hvXP3n724pq9Cx0FR3AAY,City of Dreams (feat. Ruben Haze),Dirty South & Alesso,City of Dreams (feat. Ruben Haze),1,1,279374,,2012-10-11T13:28:51Z
spotify:track:373wC60kaS4EfRUfMPUQrX,Eyes Wide Open (feat. Kate Elsworth),Dirty South & Thomas Gold,Eyes Wide Open (feat. Kate Elsworth) - Single,1,1,322617,spotify:user:plopous,2013-01-25T18:44:05Z
spotify:track:6FEyWwrZq6lFszu8ESfFoy,Next Order,Dog Blood,Next Order / Middle Finger,1,1,285650,,2012-10-26T19:34:28Z
spotify:track:7AadBtA6EZpmdlg75uWe6M,Middle Finger,Dog Blood,Next Order / Middle Finger,1,2,218476,,2012-10-26T19:34:28Z
spotify:track:55lwfCqTHx9UBv7Mc9lrSc,Every Day,Eric Prydz,Every Day,1,1,404844,,2012-11-06T15:55:08Z
spotify:track:6TgPUtK4ZymFexKVeyzIp8,Renegade - IndO Remix,Eva Simons,Renegade (Remixes),1,3,465986,,2012-10-24T13:47:57Z
spotify:track:1VAA7yjzOFLg14HsAIEHxa,I Don't Like You - Nicky Romero Remix,Eva Simons,I Don't Like You (Remixes),1,1,339746,,2012-10-24T14:16:33Z
spotify:track:5un4KQg4uxbIAfHsHWnwai,Sparks - feat. Matthew Koma - Radio Edit,"Fedde Le Grand, Nicky Romero",Sparks - Turn Off Your Mind,1,1,185625,,2012-11-23T21:05:14Z
spotify:track:2zcjb8J69sGs4xjR2p4wnK,Alella - Original Mix,"Francesco Diaz, Jeff Rock",Alella,1,1,350341,spotify:user:plopous,2012-12-28T13:23:37Z
spotify:track:0Fu22G9NPGcomEapGHAEjv,Just Can't Stay Away - Original Mix,"Hard Rock Sofa, Squrei",Just Can't Stay Away,1,1,385360,,2012-12-07T13:45:32Z
spotify:track:0u4Q70wFKeckzt5mn3zEFh,Quasar,Hard Rock Sofa,Quasar,1,1,386250,spotify:user:plopous,2013-01-25T18:46:06Z
spotify:track:4KHDdWCH1NCtFv2mVGNkCH,Apollo - Original Mix,"Hardwell, Amba Shepherd",Apollo,1,1,311445,spotify:user:plopous,2012-12-21T01:04:43Z
spotify:track:2tW2Kn1IGFFVfRVnQE2UaQ,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,"Ivan Gough, Feenixpawl, Georgi Kay, Axwell",In My Mind (feat. Georgi Kay),1,2,185624,,2012-09-14T16:01:13Z
spotify:track:4n0Ljb6z0Hir7z8tswC9n5,No One Knows Who We Are - Original Mix - feat. Lights,"Kaskade, Swanky Tunes",No One Knows Who We Are,1,1,333750,spotify:user:plopous,2013-01-17T14:06:15Z
spotify:track:0XOF8e1S2sARwONSM13JiC,Rockers,Kill The Noise,Black Magic,1,3,245625,,2012-11-07T14:33:24Z
spotify:track:2ZeTpxUpIHDdrRZdD8Vlh9,Rage Valley,Knife Party,Rage Valley EP,1,1,299374,,2012-08-12T19:42:00Z
spotify:track:0QIYINh2AwmOmdu8CRYvlw,Bonfire,Knife Party,Rage Valley EP,1,3,272077,,2012-08-12T19:42:14Z
spotify:track:5qFL2uwfnGU8FccwLMgPNQ,Internet Friends,Knife Party,100% No Modern Talking,1,1,301122,,2012-10-01T20:22:00Z
spotify:track:4mw8LoRMvjE2SqElwT6fee,Destroy Them With Lasers,Knife Party,100% No Modern Talking,1,2,296014,,2012-10-01T20:22:00Z
spotify:track:1yqVBcyQS203ZSFGkIWEEm,Tourniquet,Knife Party,100% No Modern Talking,1,3,317474,,2012-10-01T20:22:00Z
spotify:track:1DcwvDcBKeATLX85CKbHFM,Fire Hive,Knife Party,100% No Modern Talking,1,4,278361,,2012-10-01T20:22:00Z
spotify:track:1fXmeYsGbs8Mtp6ozgzB8r,Play Hard,Krewella,Play Hard EP,1,1,266346,,2012-07-02T22:35:36Z
spotify:track:3rHFo3c176QQnZ3Ucdbp21,Killin' It,Krewella,Play Hard EP,1,2,207040,,2012-07-02T22:35:36Z
spotify:track:2mvjYOhEJ1T8f9UYT7fnPv,Feel Me,Krewella,Play Hard EP,1,6,196026,,2012-07-02T22:35:36Z
spotify:track:15hNmQJLtWtR8akZYd2S2l,Strobe Lights (Re-Fix),Kap Slap,SIngles,1,10,257018,,2012-02-02T20:42:33Z
spotify:track:0mulI4rWmLU5zVWxADcTon,Breathe ft. Krewella (Vocal Edit),"Skrillex, Krewella",Bangarang EP,1,1,197198,,2012-02-07T16:38:00Z
spotify:track:6pNBH4KKQYVRtgXNrINq1w,Midnight City - Eric Prydz Private Remix,M83,Midnight City (Eric Prydz Private Remix),1,1,361733,,2012-03-11T18:20:53Z
spotify:track:5EfAmLL4M5IBkumn3RdwPM,The City,Madeon,The City,1,1,233533,,2012-08-28T15:01:34Z
spotify:track:0JUa73C2r5beBMhy9NXX1E,The Night Out - Madeon Remix,Martin Solveig,The Night Out EP,1,2,219818,,2012-09-12T14:14:19Z
spotify:track:6RBQxxZw2cGf1ccrNlE7VL,Finally - Mord Fustang Remix,FROIDZ,Finally,1,9,281250,,2012-09-14T16:21:45Z
spotify:track:59mrlGMBEAI9lwuBHK7OdA,Holdin' On - Skrillex & Nero Remix,I See MONSTAS,MONSTA EP,1,4,237241,,2012-11-05T13:42:54Z
spotify:track:2nJK4A93ICMyvSw646DSHw,Messiah - Alvin Risk Remix,I See MONSTAS,MONSTA EP,1,5,200382,,2012-11-05T13:43:22Z
spotify:track:67Fk0iWUuCh1WHIpsUFLQw,Where Did I Go? - Dillon Francis & Kill Paris Remix,I See MONSTAS,MONSTA EP,1,6,239937,,2012-11-05T13:43:29Z
spotify:track:2g136494iEXB1GGPakAFzx,Pressure - Alesso Remix,"Nadia Ali, Starkillers, Alex Kenji, Alesso",Pressure (The Remixes),1,1,365989,,2012-09-12T14:09:31Z
spotify:track:77ocmq2W97KqQDdeeVO3DT,Atom - Original Mix,Nari & Milani,Club Essentials 2012 (Unmixed Edits),1,7,334015,spotify:user:plopous,2013-01-25T18:21:27Z
spotify:track:0ohZMGjzkRm053fScRlftH,Reason - Original Mix,"NERVO, Hook N Sling",Reason,1,1,361054,,2012-09-12T14:16:19Z
spotify:track:7D6yJFDfbQkWlYatKzN8CR,You're Gonna Love Again - Extended Mix,NERVO,You're Gonna Love Again,1,1,347520,,2012-11-04T14:17:26Z
spotify:track:7qBNjRElxOnNlf1xAn5DIZ,Let Me Love You (Until You Learn To Love Yourself) - Bob Sinclar Edit,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),1,2,193253,,2012-09-26T15:36:46Z
spotify:track:1darGVlsVBNBimGzXWztxF,Metropolis - Edit,"David Guetta, Nicky Romero",Nothing But the Beat 2.0,1,22,190311,,2012-10-01T20:19:39Z
spotify:track:0EiCNy8MIUdC0R6fZfkYiJ,Something To Believe In - Hard Rock Sofa Vocal Remix,"Norman Doray, NERVO, Cookie",Something To Believe In (The Remixes),1,1,362074,spotify:user:plopous,2012-12-29T23:16:59Z
spotify:track:22r2X4sfhVaV349CqkzqZ7,Now Or Never - Wolfgang Gartner Edit,Popeska,Karmameter,1,2,352500,,2012-10-01T20:18:50Z
spotify:track:61fdvfO4VmZfkZe5I6lYAW,Say My Name (Radio Edit),Porter Robinson,Say My Name,1,1,216440,,2011-09-19T21:51:28Z
spotify:track:62PdGwG6Hv8sCyd29ExKEq,Unison - Knife Party Remix,Porter Robinson,Spitfire,1,7,298401,,2011-12-17T19:59:37Z
spotify:track:7gXbW31wBLNqHOd03L7Hwz,Spitfire - Kill The Noise Remix,Porter Robinson,Spitfire,1,11,251288,,2012-03-02T20:44:55Z
spotify:track:4ta97KyyCWLCQAAFtOWFpy,Language,Porter Robinson,Language,1,1,368475,,2012-05-08T19:29:17Z
spotify:track:5gOic2PM1EMwBXSnTnab5r,You & I - Original Mix,"Project 46, DubVision, Donna Lewis",You & I,1,1,385520,,2012-10-29T14:36:08Z
spotify:track:6x84omnQPn4jJTYWtvNR2P,Skydrop (Original Mix),R3hab & Zroq,Skydrop,1,1,313125,spotify:user:plopous,2012-12-18T21:50:53Z
spotify:track:0fMAyo16WDEhIGoQHMSFCK,All I Ask Of You (feat. Pennybirdrabbit) - feat. Penny,"Skrillex, pennybirdrabbit",Scary Monsters and Nice Sprites (Deluxe Tour Edition),1,4,340340,,2011-07-15T13:24:55Z
spotify:track:3Doc0i6JsXK3N1DhhYvmmV,Weekends!!! (feat. Sirah) - Feat. Sirah [Original Mix],"Skrillex, Sirah",Scary Monsters and Nice Sprites (Deluxe Tour Edition),1,10,285407,,2011-07-15T13:25:58Z
spotify:track:3oMgeBTWn2AbLzVHbhmZI6,Reptile's Theme,Skrillex,Reptile's Theme,1,1,236520,,2011-07-15T14:08:54Z
spotify:track:4tBm1UssZthEdY0JvJBVHe,Promises - Skrillex & Nero Remix,NERO,Me And You,1,3,268666,,2011-12-17T11:48:09Z
spotify:track:1u1Ps262k227FPAm5BVUjd,Kill EVERYBODY,Skrillex,Scary Monsters and Nice Sprites (Deluxe Tour Edition),1,3,297986,,2011-07-15T13:24:48Z
spotify:track:6TbYnMMWfdUZXQm6tZ6vib,Rock N' Roll [Will Take You To The Mountain],Skrillex,Scary Monsters and Nice Sprites (Deluxe Tour Edition),1,1,284130,,2011-07-15T13:24:43Z
spotify:track:1LV5G400jD3Ytvyv6Dlkym,Right In,Skrillex,Bangarang EP,1,1,180400,,2011-12-28T18:44:43Z
spotify:track:6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),"Skrillex, Sirah",Bangarang EP,1,2,215253,,2011-12-28T18:44:43Z
spotify:track:3FUZpoj9VV0sgc8RqbS3xQ,Kyoto (feat. Sirah) - feat. Sirah,"Skrillex, Sirah",Bangarang EP,1,6,200786,,2012-01-09T15:57:53Z
spotify:track:687RRToOFAtpqZRzmbhGtu,The Devil's Den,"Skrillex, Wolfgang Gartner",Bangarang EP,1,4,292906,,2011-12-28T18:44:43Z
spotify:track:5HRV0yHL9ioy0FvEXbI8Xu,Levels - Skrillex Remix,"Avicii, Skrillex",Levels,1,2,281146,,2012-01-12T00:29:12Z
spotify:track:3RWnOQTAOOvkoe02KIS9dP,"Goin' In - Skrillex Goin' Hard"" Mix""",Birdy Nam Nam,Jaded Future EP,1,5,240066,,2012-07-17T14:00:17Z
spotify:track:1oS15s7e3o4fJxpg9UR9ns,In For The Kill - Skrillex Remix,La Roux,In For The Kill,1,4,311146,,2011-10-06T14:25:30Z
spotify:track:6jtmqB2dVFON0E4May8Fjv,Still Getting It Ft. Skrillex,Foreign Beggars,The Harder They Fall,1,1,240011,,2011-12-17T11:47:26Z
spotify:track:35wRQpjnCVwT8DQRHxiZA7,Zeig mir wie du tanzt - Skrillex Remix,Frida Gold,Zeig mir wie du tanzt (Deluxe Version),1,3,296493,,2012-03-11T16:34:45Z
spotify:track:1MNW9gesiOiHrmfg9tLIlV,Lick It,"Kaskade, Skrillex",Fire & Ice,1,4,214402,,2012-04-17T20:30:23Z
spotify:track:0sxNwSyGXpgVv1J9aM4uxw,Keep It Coming - Basto Remix,"Starkillers, Nadia Ali",Keep It Coming (The Remixes),1,1,399414,spotify:user:plopous,2013-01-15T13:15:54Z
spotify:track:33bViaabQ8S8RoaTdoI5fj,Hello,"Stafford Brothers, Lil Wayne, Christina Milian",Hello,1,1,207013,spotify:user:plopous,2013-01-22T16:04:56Z
spotify:track:5uIvDtwNnpOze5L0sI0zJc,Turbulence - Radio Edit,"Steve Aoki, Laidback Luke, Lil Jon",Turbulence [Radio Edit],1,1,228010,,2012-07-02T22:52:03Z
spotify:track:5JODvicBxxboN8bqwkKhDt,Earthquakey People - Dillon Francis Remix,"Steve Aoki, Rivers Cuomo",Earthquakey People,1,1,291711,,2012-08-02T14:17:43Z
spotify:track:5J8m6w5VmswbMBYUAFf44t,Every Teardrop Is a Waterfall - Coldplay vs. Swedish House Mafia,Coldplay,Until Now,1,8,408828,,2012-10-22T13:16:39Z
spotify:track:3Kd4GydV9ol5tQt7e2UdhB,The Edge - Original Mix,"Swanky Tunes, Hard Rock Sofa",The Edge,1,1,393950,spotify:user:plopous,2012-12-27T19:24:22Z
spotify:track:5GQQ5pCrE9POxtxGG1inxq,Antidote,"Swedish House Mafia, Knife Party",Antidote,1,1,374124,,2012-08-01T14:13:16Z
spotify:track:0wm3QDJX7EedYpc6B9kHGG,Save the World - Knife Party Remix,Swedish House Mafia,Save The World (The Remixes),1,1,313238,,2012-08-12T19:51:17Z
spotify:track:3zu2CuVTJwaZn2m4rBzaUO,Don't You Worry Child (feat. John Martin),"Swedish House Mafia, John Martin",Don't You Worry Child (feat. John Martin),1,2,403493,,2012-10-17T16:21:54Z
spotify:track:0PrrD4yKs3YHy3d030P7hR,Send Me Your Love - Edit,"Taryn Manning, Sultan, Sultan + Shepard",Send Me Your Love - Single,1,1,250368,spotify:user:plopous,2013-01-28T20:56:51Z
spotify:track:6JKz7pBlLX27lhaUYJ2L5F,Feel It In My Bones - Extended Mix,Tiesto feat. Tegan & Sara,Ultra Dance 11,1,22,414746,,2012-10-09T16:31:41Z
spotify:track:5HZQipw98poTN9zRpZIkQO,Lift Off! - Original Mix,W&W,Lift Off!,1,1,300000,spotify:user:plopous,2012-12-18T21:49:38Z
spotify:track:5CHHhI0yddPtaHMI1ZVNti,Flexx - Radio Edit,Wolfgang Gartner,Flexx,1,1,206511,,2012-08-02T14:13:23Z
spotify:track:6c6R2SOlV3z4R1wZFn1OGd,Love & War - Original Mix,Wolfgang Gartner,Love & War,1,1,371250,,2012-11-01T14:36:45Z
spotify:track:5kF0BXSaLWf43ldtMODmpD,Redline - Radio Edit,Wolfgang Gartner,Redline (Radio Edit),1,1,187734,,2012-09-06T18:22:36Z
spotify:track:2VzZ1lRqP6hljZqR8i2sqW,Still Getting Younger - Third Party Vocal Remix,Wynter Gordon,Still Getting Younger (The Remixes),1,2,332722,,2012-11-07T20:48:37Z
spotify:track:0r9Dtmw0gstt9eC2dAjf2Z,Spectrum - Radio Mix,"Zedd, Matthew Koma",Spectrum (Radio Mix),1,1,243360,,2012-06-04T21:10:09Z
spotify:track:60wwxj6Dd9NJlirf84wr2c,Clarity,"Zedd, Foxes",Clarity,1,5,271426,,2012-10-09T16:54:19Z
spotify:track:48PPdPhUCLDrR9ClczG8TQ,Universe (Radio Edit) [feat. Quilla],"Feenixpawl, Quilla",Universe,1,2,197357,spotify:user:plopous,2013-02-01T15:41:47Z
spotify:track:4F5btdNznmyGZCNoBvQtG9,I Rave You - Original Mix,Basto,I Rave You,1,1,325050,spotify:user:plopous,2013-02-01T16:32:19Z
spotify:track:3GehWFXPwV3fVqxImIAb0k,Stellar - Extended Club Mix,Daddy's Groove,Stellar,1,1,337617,spotify:user:plopous,2013-02-01T16:33:42Z
spotify:track:1FQPa8ZWzsjmAIEudBQmtv,StormChaser - Radio Mix,Basto,StormChaser,1,1,214218,spotify:user:plopous,2013-02-01T20:01:45Z
spotify:track:0zMF8TP9od8JGAefaq8KNM,RAW - Original Mix,Fedde Le Grand,RAW,1,1,339492,spotify:user:plopous,2013-02-09T00:42:57Z
spotify:track:6fTwVYptdu3BdvmOSci8RU,Years - Hard Rock Sofa Remix,"Alesso, Matthew Koma",Years,1,2,397493,spotify:user:plopous,2013-02-12T21:02:50Z
spotify:track:5dS2vnlkeVuNi12PQAyOyx,Let The Love - Original Mix,"Starkillers, Dmitry Ko, Amba Shepherd",Let The Love,1,1,367500,spotify:user:plopous,2013-02-13T06:17:29Z
spotify:track:3Qrlp1zHrsWrPGDiSxdWiR,Madness (feat. Lil Jon),"Dimitri Vegas & Like Mike, Coone, Lil Jon",Madness (feat. Lil Jon),1,1,389538,spotify:user:plopous,2013-02-13T18:16:20Z
spotify:track:3rn7nmAQO7mXZJ8V3hIo0q,Mount Cleverest - Original Mix,Shreddie Mercury,Mount Cleverest,1,1,383500,spotify:user:plopous,2013-02-18T23:53:51Z
spotify:track:0QfQujikNPNxEirBiuMMwW,Leaving You - Original Mix,"Audien, Michael S., M.BRONX",Leaving You,1,1,348750,spotify:user:plopous,2013-02-20T05:27:33Z
spotify:track:2V9Mn7vwMbqpHqtV5QdK3V,Rest Of My Life - Nicky Romero Remix,"Ludacris, Usher, David Guetta",Rest Of My Life (Remixes),1,2,317106,spotify:user:plopous,2013-02-20T05:36:47Z
spotify:track:272E4I4W5pHXL74pLCPoKS,These Are The Days - Radio Edit,"Audien, Ruby Prophet",These Are The Days,1,3,166875,spotify:user:plopous,2013-02-22T13:56:33Z
spotify:track:2fPoIK9SpGnHNz61Xr8pI3,Let Go Tonight - MAKJ Remix,Sandro Silva,Let Go Tonight Remixes,1,2,281250,spotify:user:plopous,2013-02-22T17:20:35Z
spotify:track:4TvUbK1cabhR8hwMG8QhmZ,You Are Like Nobody Else,"Swanky Tunes, Peking Duk, James McNally",You Are Like Nobody Else,1,1,299720,spotify:user:plopous,2013-02-25T13:35:48Z
spotify:track:2an7yYoSs5T3AFO0TFHohj,Walls (Radio Edit) (feat. Quilla),"Sultan + Shepard, Quilla",Walls,1,2,255234,spotify:user:plopous,2013-02-28T19:17:47Z
spotify:track:2O5AQAu3e9Tcb5ZHm0KqLb,Feel - Original Mix,"Third Party, Cicada",Feel,1,1,354775,spotify:user:plopous,2013-02-28T19:45:49Z
spotify:track:5JpzoG9JmwJ4f3iNYbTzgf,Timebomb - Audien Remix,"Zaa, Molly Bancroft",Timebomb,1,2,337500,spotify:user:plopous,2013-03-05T20:29:39Z
spotify:track:5zxaQPUhouY3XruAUIbm9m,Miracle - Dimitri Vegas & Like Mike Remix,"Wolfpack, Coco Star",Miracle (Dimitri Vegas & Like Mike Remix),1,1,359666,spotify:user:plopous,2013-03-05T20:30:30Z
spotify:track:7tr5eP09MezkAFJ9gccTWI,Alive (Jakob Liedholm Remix),Krewella,Play Harder,1,5,375092,spotify:user:plopous,2013-03-06T22:29:40Z
spotify:track:0C6ouoHoiNjGt3nhprniPW,Wild Ones (feat. Sia) - Basto Remix,"Flo Rida, Sia",Wild Ones (feat. Sia) [Remixes],1,1,397525,spotify:user:plopous,2013-03-07T18:14:53Z
spotify:track:7zFg2oHAcH8koXKVWBdxI6,The Great Divide - Myon & Shane 54 Summer Of Love Radio Edit,"Velvetine, Myon, Shane 54",The Great Divide (The Remixes),1,5,255454,spotify:user:plopous,2013-03-08T16:20:29Z
